,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,x,y,z,iloc,icurve,t,iseries
271,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,690.0,0
272,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,700.0,0
273,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,710.0,0
274,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,720.0,0
275,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,730.0,0
276,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,740.0,0
277,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,750.0,0
278,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,760.0,0
279,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,770.0,0
280,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,780.0,0
281,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,790.0,0
282,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,800.0,0
283,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,810.0,0
284,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,820.0,0
285,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,830.0,0
286,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,840.0,0
287,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,850.0,0
288,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,860.0,0
289,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,870.0,0
290,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,880.0,0
291,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,890.0,0
292,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,900.0,0
293,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,910.0,0
294,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,920.0,0
295,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,930.0,0
296,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,940.0,0
297,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,950.0,0
298,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,960.0,0
299,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,970.0,0
300,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,980.0,0
301,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,990.0,0
302,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1400,0,0,2,2,1000.0,0
0,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,0.0,1
1,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,10.0,1
2,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,20.0,1
3,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,30.0,1
4,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,40.0,1
5,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,50.0,1
6,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,60.0,1
7,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,70.0,1
8,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,80.0,1
9,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,90.0,1
10,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,100.0,1
11,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,110.0,1
12,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,120.0,1
13,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,130.0,1
14,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,140.0,1
15,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,150.0,1
16,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,160.0,1
17,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,170.0,1
18,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,180.0,1
19,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,190.0,1
20,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,200.0,1
21,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,210.0,1
22,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,220.0,1
23,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,230.0,1
24,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,240.0,1
25,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,250.0,1
26,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,260.0,1
27,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,270.0,1
28,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,280.0,1
29,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,290.0,1
30,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,300.0,1
31,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,310.0,1
32,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,320.0,1
33,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,330.0,1
34,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,340.0,1
35,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,350.0,1
36,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,360.0,1
37,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,370.0,1
38,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,380.0,1
39,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,390.0,1
40,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,400.0,1
41,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,410.0,1
42,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,420.0,1
43,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,430.0,1
44,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,440.0,1
45,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,450.0,1
46,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,460.0,1
47,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,470.0,1
48,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,480.0,1
49,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,490.0,1
50,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,500.0,1
51,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,510.0,1
52,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,520.0,1
53,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,530.0,1
54,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,540.0,1
55,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,550.0,1
56,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,560.0,1
57,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,570.0,1
58,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,580.0,1
59,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,590.0,1
60,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,600.0,1
61,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,610.0,1
62,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,620.0,1
63,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,630.0,1
64,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,640.0,1
65,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,650.0,1
66,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,660.0,1
67,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,670.0,1
68,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,680.0,1
69,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,690.0,1
70,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,700.0,1
71,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,710.0,1
72,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,720.0,1
73,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,730.0,1
74,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,740.0,1
75,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,750.0,1
76,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,760.0,1
77,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,770.0,1
78,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,780.0,1
79,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,790.0,1
80,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,800.0,1
81,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,810.0,1
82,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,820.0,1
83,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,830.0,1
84,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,840.0,1
85,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,850.0,1
86,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,860.0,1
87,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,870.0,1
88,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,880.0,1
89,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,890.0,1
90,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,900.0,1
91,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,910.0,1
92,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,920.0,1
93,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,930.0,1
94,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,940.0,1
95,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,950.0,1
96,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,960.0,1
97,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,970.0,1
98,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,980.0,1
99,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,990.0,1
100,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1000,0,0,0,0,1000.0,1
101,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,0.0,1
102,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,10.0,1
103,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,20.0,1
104,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,30.0,1
105,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,40.0,1
106,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,50.0,1
107,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,60.0,1
108,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,70.0,1
109,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,80.0,1
110,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,90.0,1
111,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,100.0,1
112,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,110.0,1
113,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,120.0,1
114,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,130.0,1
115,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,140.0,1
116,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,150.0,1
117,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,160.0,1
118,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,170.0,1
119,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,180.0,1
120,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,190.0,1
121,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,200.0,1
122,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,210.0,1
123,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,220.0,1
124,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,230.0,1
125,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,240.0,1
126,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,250.0,1
127,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,260.0,1
128,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,270.0,1
129,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,280.0,1
130,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,290.0,1
131,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,300.0,1
132,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,310.0,1
133,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,320.0,1
134,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,330.0,1
135,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,340.0,1
136,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,350.0,1
137,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,360.0,1
138,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,370.0,1
139,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,380.0,1
140,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,390.0,1
141,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,400.0,1
142,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,410.0,1
143,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,420.0,1
144,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,430.0,1
145,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,440.0,1
146,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,450.0,1
147,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,460.0,1
148,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,470.0,1
149,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,480.0,1
150,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,490.0,1
151,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,500.0,1
152,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,510.0,1
153,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,520.0,1
154,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,530.0,1
155,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,540.0,1
156,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,550.0,1
157,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,560.0,1
158,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,570.0,1
159,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,580.0,1
160,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,590.0,1
161,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,600.0,1
162,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,610.0,1
163,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,620.0,1
164,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,630.0,1
165,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,640.0,1
166,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,650.0,1
167,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,660.0,1
168,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,670.0,1
169,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,680.0,1
170,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,690.0,1
171,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,700.0,1
172,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,710.0,1
173,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,720.0,1
174,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,730.0,1
175,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,740.0,1
176,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,750.0,1
177,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,760.0,1
178,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,770.0,1
179,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,780.0,1
180,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,790.0,1
181,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,800.0,1
182,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,810.0,1
183,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,820.0,1
184,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,830.0,1
185,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,840.0,1
186,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,850.0,1
187,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,860.0,1
188,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,870.0,1
189,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,880.0,1
190,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,890.0,1
191,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,900.0,1
192,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,910.0,1
193,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,920.0,1
194,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,930.0,1
195,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,940.0,1
196,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,950.0,1
197,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,960.0,1
198,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,970.0,1
199,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,980.0,1
200,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,990.0,1
201,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1200,0,0,1,1,1000.0,1
202,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,0.0,1
203,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,10.0,1
204,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,20.0,1
205,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,30.0,1
206,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,40.0,1
207,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,50.0,1
208,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,60.0,1
209,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,70.0,1
210,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,80.0,1
211,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,90.0,1
212,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,100.0,1
213,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,110.0,1
214,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,120.0,1
215,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,130.0,1
216,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,140.0,1
217,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,150.0,1
218,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,160.0,1
219,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,170.0,1
220,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,180.0,1
221,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,190.0,1
222,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,200.0,1
223,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,210.0,1
224,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,220.0,1
225,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,230.0,1
226,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,240.0,1
227,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,250.0,1
228,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,260.0,1
229,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,270.0,1
230,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,280.0,1
231,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,290.0,1
232,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,300.0,1
233,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,310.0,1
234,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,320.0,1
235,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,330.0,1
236,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,340.0,1
237,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,350.0,1
238,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,360.0,1
239,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,370.0,1
240,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,380.0,1
