,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,y,z,t,iloc,icurve,x
266,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,32036.0
267,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,32535.0
268,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,33034.0
269,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,33533.0
270,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,34032.0
271,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,34531.0
272,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,35030.0
273,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,35529.0
274,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,36028.0
275,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,36527.0
276,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,37026.0
277,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,37525.0
278,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,38024.0
279,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,38523.0
280,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,39022.0
281,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,39521.0
282,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,40020.0
283,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,40519.0
284,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,41018.0
285,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,41517.0
286,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,42016.0
287,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,42515.0
288,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,43014.0
289,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,43513.0
290,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,44012.0
291,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,44511.0
292,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,45010.0
293,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,45509.0
294,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,46008.0
295,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,46507.0
296,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,47006.0
297,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,47505.0
298,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,48004.0
299,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,48503.0
300,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,49002.0
301,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,49501.0
302,3,3,500,D,2,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,2,50000.0
303,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,100.0
304,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,599.0
305,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,1098.0
306,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,1597.0
307,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,2096.0
308,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,2595.0
309,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,3094.0
310,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,3593.0
311,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,4092.0
312,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,4591.0
313,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,5090.0
314,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,5589.0
315,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,6088.0
316,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,6587.0
317,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,7086.0
318,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,7585.0
319,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,8084.0
320,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,8583.0
321,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,9082.0
322,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,9581.0
323,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,10080.0
324,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,10579.0
325,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,11078.0
326,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,11577.0
327,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,12076.0
328,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,12575.0
329,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,13074.0
330,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,13573.0
331,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,14072.0
332,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,14571.0
333,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,15070.0
334,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,15569.0
335,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,16068.0
336,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,16567.0
337,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,17066.0
338,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,17565.0
339,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,18064.0
340,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,18563.0
341,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,19062.0
342,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,19561.0
343,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,20060.0
344,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,20559.0
345,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,21058.0
346,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,21557.0
347,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,22056.0
348,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,22555.0
349,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,23054.0
350,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,23553.0
351,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,24052.0
352,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,24551.0
353,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,25050.0
354,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,25549.0
355,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,26048.0
356,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,26547.0
357,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,27046.0
358,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,27545.0
359,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,28044.0
360,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,28543.0
361,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,29042.0
362,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,29541.0
363,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,30040.0
364,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,30539.0
365,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,31038.0
366,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,31537.0
367,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,32036.0
368,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,32535.0
369,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,33034.0
370,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,33533.0
371,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,34032.0
372,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,34531.0
373,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,35030.0
374,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,35529.0
375,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,36028.0
376,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,36527.0
377,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,37026.0
378,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,37525.0
379,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,38024.0
380,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,38523.0
381,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,39022.0
382,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,39521.0
383,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,40020.0
384,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,40519.0
385,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,41018.0
386,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,41517.0
387,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,42016.0
388,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,42515.0
389,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,43014.0
390,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,43513.0
391,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,44012.0
392,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,44511.0
393,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,45010.0
394,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,45509.0
395,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,46008.0
396,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,46507.0
397,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,47006.0
398,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,47505.0
399,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,48004.0
400,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,48503.0
401,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,49002.0
402,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,49501.0
403,3,3,1000,D,3,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,3,50000.0
404,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,100.0
405,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,599.0
406,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,1098.0
407,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,1597.0
408,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,2096.0
409,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,2595.0
410,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,3094.0
411,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,3593.0
412,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,4092.0
413,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,4591.0
414,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,5090.0
415,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,5589.0
416,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,6088.0
417,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,6587.0
418,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,7086.0
419,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,7585.0
420,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,8084.0
421,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,8583.0
422,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,9082.0
423,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,9581.0
424,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,10080.0
425,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,10579.0
426,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,11078.0
427,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,11577.0
428,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,12076.0
429,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,12575.0
430,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,13074.0
431,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,13573.0
432,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,14072.0
433,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,14571.0
434,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,15070.0
435,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,15569.0
436,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,16068.0
437,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,16567.0
438,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,17066.0
439,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,17565.0
440,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,18064.0
441,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,18563.0
442,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,19062.0
443,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,19561.0
444,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,20060.0
445,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,20559.0
446,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,21058.0
447,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,21557.0
448,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,22056.0
449,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,22555.0
450,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,23054.0
451,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,23553.0
452,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,24052.0
453,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,24551.0
454,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,25050.0
455,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,25549.0
456,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,26048.0
457,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,26547.0
458,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,27046.0
459,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,27545.0
460,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,28044.0
461,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,28543.0
462,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,29042.0
463,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,29541.0
464,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,30040.0
465,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,30539.0
466,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,31038.0
467,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,31537.0
468,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,32036.0
469,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,32535.0
470,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,33034.0
471,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,33533.0
472,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,34032.0
473,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,34531.0
474,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,35030.0
475,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,35529.0
476,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,36028.0
477,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,36527.0
478,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,37026.0
479,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,37525.0
480,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,38024.0
481,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,38523.0
482,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,39022.0
483,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,39521.0
484,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,40020.0
485,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,40519.0
486,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,41018.0
487,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,41517.0
488,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,42016.0
489,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,42515.0
490,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,43014.0
491,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,43513.0
492,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,44012.0
493,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,44511.0
494,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,45010.0
495,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,45509.0
496,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,46008.0
497,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,46507.0
498,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,47006.0
499,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,47505.0
500,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,48004.0
501,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,48503.0
502,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,49002.0
503,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,49501.0
504,3,3,10000,D,4,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,4,50000.0
